"long","lat","locale"
"-89.67951","30.52547",2
"-96.658407","30.526184",2
"-87.735","30.527068",3
"-93.148903","30.528185",1
"-90.455381","30.533587",8
"-92.104961","30.533657",2
"-91.918924","30.544276",1
"-88.489452","30.546682",1
"-85.284146","30.547532",1
"-90.836232","30.549316",3
"-90.958219","30.550219",4
"-91.948455","30.550695",1
"-97.554189","30.551885",2
"-85.171315","30.553171",1
"-87.71193","30.5538",3
"-84.573589","30.554779",1
"-83.148179","30.555263",1
"-84.63183","30.555675",1
"-81.837594","30.556322",3
"-91.55594","30.55908",1
"-84.097649","30.56683",48
"-94.1763","30.57659",1
"-92.928777","30.578402",2
"-100.671422","30.579386",1
"-98.208732","30.581216",1
"-97.393787","30.581504",2
"-97.857453","30.583474",5
"-93.223551","30.585628",1
"-104.49659","30.58737",2
"-98.383915","30.589077",1
"-98.424927","30.589819",1
"-90.144908","30.593426",2
"-94.904791","30.594279",1
"-83.355159","30.596759",1
"-87.161081","30.59936",2
"-98.410027","30.599632",1
"-89.112683","30.599773",1
"-89.243088","30.600579",1
"-87.9036","30.60353",8
"-90.907376","30.607221",16
"-89.90007","30.6088",1
"-96.325984","30.609093",27
"-81.49172","30.609692",6
"-97.205788","30.613774",1
"-94.8561","30.614283",1
"-81.590249","30.6233",1
"-84.41463","30.62381",3
"-94.380858","30.634714",1
"-85.577618","30.634834",1
"-97.540838","30.637973",1
"-93.168037","30.639225",1
"-96.362454","30.639285",17
"-91.129053","30.641035",3
"-89.646536","30.661121",4
"-86.594479","30.661155",24
"-94.901191","30.662362",1
"-98.45447","30.66505",2
"-87.350295","30.665519",2
"-89.673392","30.666936",1
"-97.574706","30.668034",16
"-94.897605","30.682947",8
"-88.104322","30.6906",1
"-94.17769","30.6927",1
"-88.10363","30.69762",1
"-88.103184","30.701142",33
"-91.43622","30.70157",1
"-86.031448","30.705557",2
"-97.418471","30.71136",1
"-96.09887","30.714476",1
"-97.91191","30.715353",6
"-85.382005","30.726481",3
"-87.900287","30.737792",3
"-86.096784","30.739381",1
"-97.589147","30.741495",1
"-86.719764","30.741616",1
"-89.912079","30.744198",2
"-98.08625","30.74431",10
"-90.41058","30.74483",1
"-94.38912","30.74856",4
"-98.238816","30.749465",3
"-99.142096","30.752875",2
"-83.332068","30.753904",16
"-89.58072","30.756774",3
"-104.209994","30.758682",4
"-86.591616","30.763783",12
"-81.981155","30.76801",69
"-89.112944","30.773109",1
"-84.955871","30.777609",1
"-88.272544","30.779545",2
"-81.692042","30.784384",7
"-85.241666","30.784586",1
"-93.011596","30.785668",1
"-83.587777","30.78944",2
"-81.559737","30.790547",1
"-86.985834","30.792885",9
"-101.498604","30.798496",2
"-85.229347","30.799574",5
"-86.552452","30.806576",5
"-97.78119","30.807586",1
"-96.902747","30.812561",2
"-98.575591","30.812678",1
"-90.428043","30.814466",1
"-94.869052","30.817866",2
"-92.009562","30.820471",1
"-82.905139","30.826044",1
"-91.124098","30.828705",2
"-93.767911","30.838608",1
"-90.120807","30.840587",4
"-87.324863","30.842408",1
"-90.155132","30.842746",1
"-93.28905","30.84631",4
"-99.241264","30.846856",2
"-95.597029","30.846986",8
"-98.443169","30.852469",1
"-88.05611","30.85324",2
"-83.888269","30.853592",2
"-86.674139","30.85525",1
"-82.027252","30.855314",1
"-95.397909","30.857216",2
"-84.22903","30.857503",1
"-88.649035","30.866791",4
"-93.997666","30.867257",1
"-88.118401","30.869984",2
"-85.929742","30.872298",2
"-85.684243","30.875532",2
"-90.781489","30.877959",1
"-87.77305","30.88296",2
"-102.890491","30.886367",5
"-97.418108","30.887588",3
"-84.617836","30.888734",2
"-102.899546","30.895991",1
"-94.391575","30.900651",1
"-98.19336","30.909067",1
"-95.312168","30.910161",1
"-100.676722","30.912773",2
"-95.249617","30.913183",1
"-96.085341","30.913412",2
"-84.554491","30.917377",2
"-99.78049","30.918307",1
"-91.242592","30.918775",1
"-87.314059","30.919409",3
"-93.722678","30.923254",1
"-97.570057","30.925692",3
"-94.59659","30.92631",1
"-91.73539","30.936504",1
"-98.467066","30.936768",1
"-81.703469","30.939072",1
"-85.061166","30.943727",1
"-97.534576","30.946051",1
"-87.15136","30.95296",1
"-92.18263","30.95325",2
"-85.5166","30.95685",1
"-90.29592","30.96018",1
"-83.741609","30.965341",2
"-83.871284","30.976287",1
"-96.674911","30.980617",1
"-97.521848","30.983551",7
"-89.259781","30.993518",1
"-96.517098","31.000137",1
"-87.26081","31.00018",1
"-89.45229","31.00129",3
"-86.329568","31.019653",2
"-92.616008","31.026188",3
"-97.611484","31.028627",4
"-104.842531","31.031618",1
"-83.098737","31.035327",1
"-104.824473","31.03912",1
"-83.391519","31.040257",1
"-81.414999","31.047667",1
"-85.30493","31.04879",1
"-97.493616","31.049621",1
"-95.142669","31.062102",2
"-83.62378","31.06824",1
"-97.3047","31.068306",8
"-81.633658","31.069415",1
"-97.60557","31.07879",2
"-89.847732","31.078868",2
"-83.228709","31.083619",2
"-97.357099","31.085833",18
"-104.271552","31.087212",5
"-88.22806","31.09073",3
"-92.439933","31.092797",1
"-91.874829","31.09884",1
"-96.998652","31.103376",1
"-89.414104","31.10917",2
"-92.019522","31.114424",6
"-87.470001","31.119972",2
"-90.20913","31.120859",1
"-85.452711","31.122956",1
"-97.718155","31.12464",1
"-93.173622","31.125636",1
"-103.593511","31.126531",1
"-84.15185","31.12768",1
"-87.096126","31.129427",1
"-97.468027","31.130651",1
"-97.775614","31.134891",10
"-90.201169","31.146049",1
"-93.612413","31.147913",1
"-85.371845","31.148124",12
"-99.337237","31.150939",5
"-83.407143","31.151742",1
"-93.996843","31.156305",1
"-81.954478","31.158299",1
"-84.713359","31.16251",2
"-90.878158","31.164897",1
"-88.637767","31.167734",1
"-82.594815","31.168101",1
"-99.876368","31.174061",1
"-97.269835","31.174847",1
"-91.324666","31.175443",2
"-90.090824","31.175558",2
"-95.042991","31.180462",1
"-81.493973","31.180919",5
"-94.751319","31.181021",1
"-98.236306","31.183225",3
"-83.789698","31.183438",12
"-94.780568","31.189442",1
"-97.022728","31.189667",1
"-95.23549","31.19129",1
"-91.02177","31.1974",1
"-83.218233","31.199826",1
"-97.930051","31.202919",14
"-92.526927","31.203393",5
"-83.877554","31.205365",1
"-83.780272","31.206926",1
"-98.723024","31.212412",2
"-89.801872","31.218188",4
"-96.78248","31.21824",1
"-98.394921","31.218283",2
"-82.359628","31.224262",4
"-99.21116","31.22461",1
"-85.171875","31.22514",2
"-89.501513","31.228126",2
"-81.78928","31.22939",1
"-89.28071","31.245138",15
"-92.20985","31.24824",1
"-93.34128","31.25213",1
"-96.12274","31.255458",1
"-81.810366","31.26837",4
"-98.943573","31.27003",1
"-82.007876","31.27007",1
"-89.271478","31.276264",1
"-97.888358","31.279057",1
"-86.25551","31.28267",6
"-90.46843","31.28379",1
"-86.381475","31.294218",2
"-89.590071","31.296842",1
"-94.641414","31.301706",9
"-96.16864","31.304025",1
"-94.26909","31.30685",1
"-82.600728","31.307256",1
"-86.48329","31.3085",3
"-96.629121","31.312973",1
"-85.942956","31.315846",7
"-96.89545","31.316214",1
"-88.993126","31.318239",1
"-86.406497","31.318266",1
"-85.737811","31.327347",1
"-93.773671","31.329084",1
"-89.215061","31.331528",3
"-97.336265","31.335232",1
"-109.94813","31.33538",2
"-82.853406","31.340836",1
"-83.5935","31.34102",1
"-90.934409","31.355359",1
"-109.558178","31.356945",2
"-85.30124","31.357917",3
"-84.100301","31.358861",1
"-84.338325","31.37168",1
"-84.932082","31.374466",1
"-81.626809","31.37529",2
"-110.118411","31.379823",2
"-110.912001","31.387978",4
"-109.929641","31.396023",1
"-92.604193","31.399855",1
"-102.360213","31.400181",1
"-86.083517","31.407434",1
"-96.57281","31.409873",1
"-110.158573","31.411921",1
"-95.990369","31.412142",3
"-101.5423","31.417011",1
"-89.54229","31.41739",5
"-97.833033","31.417739",4
"-83.355349","31.417797",1
"-90.556766","31.418507",1
"-86.412805","31.429385",1
"-88.02834","31.43628",2
"-98.053477","31.438841",1
"-93.4574","31.44379",3
"-97.40918","31.44406",2
"-100.533397","31.44451",23
"-110.923235","31.445123",1
"-103.57906","31.446678",3
"-98.458794","31.447214",4
"-109.92841","31.44815",1
"-85.65182","31.450171",3
"-103.420615","31.453665",1
"-100.014384","31.462315",2
"-97.19584","31.46239",2
"-83.593543","31.462512",4
"-90.8501","31.46295",3
"-97.114723","31.467669",2
"-90.891482","31.469888",3
"-98.408928","31.470439",1
"-83.64684","31.47185",1
"-96.543147","31.473823",1
"-86.18634","31.47572",1
"-95.866174","31.478777",2
"-83.727288","31.481811",1
"-96.307472","31.48684",1
"-94.93993","31.48851",1
"-96.944644","31.48862",1
"-92.833391","31.492514",1
"-110.992547","31.493481",3
"-92.859322","31.496839",1
"-89.296883","31.500214",1
"-83.80064","31.506879",1
"-111.075695","31.508436",4
"-82.857131","31.509338",5
"-82.010258","31.512923",1
"-82.630892","31.515113",1
"-109.379676","31.521172",3
"-98.980049","31.523216",1
"-110.675964","31.523845",1
"-91.307025","31.527752",7
"-93.51155","31.530019",2
"-81.427048","31.533276",1
"-89.502846","31.5378",2
"-89.79508","31.53795",1
"-103.126666","31.538694",1
"-97.265089","31.539194",1
"-90.161012","31.540111",1
"-95.399114","31.547122",1
"-106.250732","31.550844",1
"-97.1382","31.552011",22
"-85.867721","31.552943",2
"-88.294124","31.553004",1
"-110.341645","31.553032",1
"-84.854212","31.557533",1
"-94.504452","31.558383",14
"-110.318682","31.559131",1
"-84.176751","31.560674",7
"-90.470661","31.563224",2
"-97.43051","31.565099",1
"-87.314222","31.56713",1
"-111.05231","31.5687",4
"-110.170235","31.571011",21
"-83.269632","31.571754",1
"-85.536957","31.574779",1
"-111.33232","31.57481",4
"-87.955728","31.579894",1
"-83.01431","31.5938",1
"-102.89265","31.5943",1
"-96.776656","31.597946",7
"-92.140733","31.60603",1
"-91.525832","31.607076",1
"-89.171825","31.611088",4
"-97.60002","31.626272",1
"-111.05629","31.62655",1
"-96.21236","31.627713",1
"-110.33397","31.62787",3
"-81.475796","31.628793",6
"-85.054942","31.63618",1
"-93.637939","31.64176",1
"-106.272524","31.644008",1
"-95.555052","31.64803",1
"-95.07272","31.65045",1
"-89.578002","31.652811",1
"-83.578336","31.652867",1
"-97.471686","31.657441",2
"-91.550218","31.660219",1
"-97.310809","31.666665",6
"-83.115984","31.667133",1
"-110.076564","31.67106",3
"-98.107585","31.671399",2
"-111.09862","31.672252",3
"-89.138579","31.676819",1
"-89.146859","31.697783",1
"-97.109301","31.697832",1
"-97.11457","31.699922",1
"-87.801307","31.704953",1
"-93.109141","31.70988",5
"-89.114317","31.711733",7
"-110.072553","31.712236",1
"-89.297336","31.713226",1
"-85.816261","31.713427",1
"-94.841773","31.714047",2
"-99.13255","31.7171",2
"-83.644063","31.723074",4
"-84.832234","31.731183",1
"-91.056503","31.731988",1
"-95.531381","31.73452",8
"-99.326291","31.737608",1
"-100.288365","31.739714",1
"-84.156384","31.744436",2
"-93.766149","31.747719",1
"-83.235412","31.748753",2
"-86.291595","31.754655",2
"-97.102936","31.759903",1
"-106.484592","31.763608",95
"-84.160359","31.763715",9
"-90.64112","31.763759",1
"-86.003013","31.764156",2
"-102.354346","31.765163",20
"-96.138094","31.767543",6
"-99.911547","31.770615",5
"-91.82152","31.77211",2
"-94.194516","31.776607",1
"-91.437895","31.777941",1
"-81.60385","31.779116",2
"-94.235334","31.780781",5
"-81.773916","31.780996",2
"-93.534539","31.794655",1
"-86.596233","31.796729",1
"-90.324257","31.800996",1
"-90.324259","31.801219",1
"-81.437074","31.806832",4
"-103.1135","31.808357",3
"-106.404743","31.810651",1
"-91.05011","31.82044",1
"-107.64002","31.8276",1
"-109.03117","31.83537",1
"-110.955483","31.838223",13
"-96.079968","31.84211",1
"-83.7277","31.849613",1
"-97.21806","31.85155",1
"-100.343161","31.854544",1
"-89.229337","31.870465",2
"-110.988439","31.871306",1
"-90.206289","31.87408",1
"-90.083973","31.880715",1
"-85.7196","31.888214",1
"-98.621716","31.893024",1
"-99.400197","31.896653",5
"-97.64097","31.897381",1
"-97.340093","31.898448",1
"-97.327052","31.9047",1
"-89.813907","31.907972",1
"-85.142455","31.916978",1
"-83.785365","31.917178",1
"-102.75571","31.91734",1
"-98.17198","31.9182",1
"-97.652901","31.926424",1
"-110.895188","31.932883",6
"-97.057661","31.937903",2
"-81.30344","31.93827",2
"-98.032562","31.939212",2
"-90.133459","31.94173",1
"-83.539522","31.948637",3
"-98.73727","31.94931",8
"-99.955406","31.951207",3
"-110.447985","31.955935",2
"-105.201061","31.958194",1
"-110.295715","31.969046",2
"-111.890713","31.970131",1
"-97.346289","31.971321",6
"-95.254926","31.974933",1
"-98.513844","31.979672",5
"-102.615727","31.981472",1
"-93.443231","31.98794",1
"-102.081464","31.992384",20
"-99.22562","31.99598",1
"-90.198975","32.002099",4
"-110.705269","32.002669",3
"-80.973723","32.003548",3
"-80.855322","32.00593",6
"-96.285795","32.0121",1
"-96.792321","32.01253",1
"-86.608238","32.01285",1
"-106.60481","32.01305",2
"-88.663429","32.013802",1
"-110.696546","32.020271",24
"-93.264819","32.023096",1
"-84.37249","32.027663",1
"-110.03868","32.02814",1
"-82.516246","32.028823",1
"-82.146011","32.031081",2
"-94.380023","32.033446",1
"-96.474428","32.034044",1
"-110.262611","32.035885",6
"-93.709777","32.039947",1
"-84.215282","32.040432",4
"-96.350943","32.043193",2
"-110.701599","32.058196",2
"-85.116624","32.060643",4
"-81.135531","32.060888",1
"-82.012344","32.066649",2
"-92.169835","32.066996",1
"-84.728093","32.069538",2
"-98.650751","32.070468",2
"-81.088261","32.074679",52
"-107.683073","32.079682",23
"-93.620735","32.087384",1
"-83.783313","32.089245",1
"-103.193924","32.094646",2
"-98.96367","32.09597",1
"-81.291335","32.107103",1
"-111.217549","32.109356",2
"-81.154001","32.114372",1
"-81.24706","32.11548",1
"-80.87122","32.11604",1
"-91.705926","32.118121",2
"-106.666423","32.118552",1
"-106.648973","32.11871",1
"-98.289028","32.123145",2
"-82.330546","32.129147",1
"-96.22775","32.13321",2
"-80.766737","32.135078",2
"-81.62206","32.13603",1
"-97.39724","32.14265",1
"-83.194358","32.143564",1
"-95.1205","32.1446",1
"-83.8774","32.14711",2
"-107.77686","32.148749",1
"-81.163168","32.149092",3
"-81.372184","32.149861",1
"-90.1312","32.15348",5
"-99.873296","32.155364",1
"-106.68848","32.16694",1
"-99.221055","32.16742",1
"-81.39067","32.17381",1
"-104.37546","32.174835",1
"-110.964331","32.177876",1
"-97.25807","32.17848",1
"-94.309189","32.183133",5
"-86.58025","32.18403",1
"-95.882391","32.188097",8
"-96.873872","32.189616",2
"-90.47528","32.196072",1
"-82.39208","32.198683",1
"-110.968425","32.199521",1
"-96.706658","32.205704",1
"-99.79675","32.20958",10
"-97.792155","32.210812",6
"-94.783436","32.213061",3
"-80.799698","32.21319",3
"-98.207997","32.215275",1
"-110.970869","32.217975",301
"-83.731718","32.219249",1
"-95.217652","32.219518",2
"-98.719352","32.221688",1
"-95.390166","32.226635",2
"-92.575528","32.228472",4
"-85.36233","32.238147",1
"-90.158421","32.239037",1
"-93.104385","32.240987",1
"-96.40748","32.24154",4
"-90.280351","32.243261",1
"-110.845198","32.250651",1
"-109.860611","32.257593",1
"-90.091589","32.259774",3
"-85.479678","32.26806",1
"-112.738759","32.268672",2
"-88.580363","32.273648",1
"-94.97855","32.2746",2
"-83.49009","32.275664",3
"-95.067302","32.27795",1
"-80.918326","32.278033",2
"-96.066915","32.278202",1
"-101.457761","32.278703",6
"-93.82407","32.28183",2
"-81.287526","32.285205",3
"-98.973319","32.286476",3
"-106.753893","32.290052",58
"-97.02705","32.299304",2
"-89.938693","32.300019",11
"-89.833495","32.300491",1
"-96.00664","32.30709",4
"-84.785106","32.307569",1
"-91.68543","32.311261",1
"-104.431913","32.311477",1
"-97.845151","32.311762",1
"-108.723047","32.315951",4
"-94.51659","32.31599",2
"-89.16339","32.32126",1
"-98.108828","32.321348",12
"-95.302223","32.321937",16
"-99.335495","32.322053",2
"-89.213786","32.323921",1
"-92.222083","32.325151",1
"-90.92705","32.3257",1
"-109.48701","32.32647",3
"-84.101472","32.327479",1
"-81.384181","32.331563",3
"-97.369745","32.333035",1
"-93.83629","32.33321",2
"-96.63479","32.333778",3
"-80.847799","32.336836",8
"-100.900564","32.340912",2
"-97.328079","32.346162",10
"-87.262217","32.350416",2
"-88.955099","32.35048",1
"-81.6571","32.352307",1
"-86.312553","32.356282",1
"-86.257817","32.356988",24
"-93.523207","32.361547",3
"-102.523255","32.370377",2
"-90.312371","32.370736",14
"-84.212159","32.372937",1
"-96.738277","32.377995",1
"-82.966995","32.379902",2
"-88.663489","32.381605",6
"-106.493675","32.383871",1
"-83.321095","32.383904",2
"-112.89011","32.38489",6
"-84.931457","32.392337",1
"-97.3239","32.39681",2
"-82.048201","32.39938",1
"-89.594886","32.402897",1
"-98.777973","32.403972",4
"-90.013627","32.405684",1
"-99.49369","32.40596",2
"-94.793392","32.410306",6
"-104.46539","32.416897",18
"-88.50698","32.41847",1
"-97.196279","32.421034",5
"-95.712867","32.423029",4
"-81.784956","32.425",5
"-80.690052","32.426778",10
"-85.71164","32.429113",1
"-93.989086","32.429968",1
"-96.978849","32.431364",2
"-83.722649","32.43194",5
"-95.369099","32.432418",1
"-91.064535","32.4326",1
"-87.055532","32.43372",1
"-97.844867","32.435405",5
"-90.13731","32.436064",5
"-96.079558","32.436676",4
"-81.811375","32.445394",1
"-110.97366","32.452638",4
"-112.843488","32.452835",1
"-111.030808","32.453895",20
"-82.938121","32.459291",4
"-97.38807","32.46153",3
"-96.452063","32.461562",1
"-96.384263","32.463618",1
"-96.135356","32.463647",4
"-98.67895","32.46985",2
"-100.01287","32.47068",1
"-82.628267","32.470863",1
"-100.40594","32.47095",2
"-84.97823","32.472864",32
"-93.288906","32.474113",1
"-80.599222","32.474692",6
"-87.05545","32.476405",1
"-94.9327","32.477189",3
"-80.334823","32.479355",1
"-86.36192","32.47986",3
"-91.85929","32.48653",1
"-80.925708","32.486826",3
"-88.84608","32.4914",2
"-97.264359","32.492683",9
"-82.943064","32.493414",6
"-97.989191","32.494133",1
"-96.640443","32.494337",2
"-92.86599","32.496541",1
"-84.42103","32.50181",1
"-92.094583","32.502833",10
"-83.108975","32.505705",1
"-95.400598","32.506185",3
"-114.746669","32.509136",1
"-86.440879","32.50919",4
"-93.640362","32.513749",1
"-93.654916","32.514626",1
"-96.80444","32.51764",2
"-94.730285","32.517846",14
"-101.57041","32.520667",1
"-96.55499","32.522082",2
"-93.750179","32.525152",25
"-96.88639","32.526526",1
"-94.573183","32.526928",2
"-93.50406","32.53265",3
"-92.78849","32.5346",1
"-93.411","32.53571",2
"-94.406228","32.538112",5
"-86.31497","32.53874",1
"-85.098547","32.540139",1
"-83.59602","32.54376",1
"-82.854635","32.546531",1
"-94.379864","32.54681",1
"-85.468222","32.547542",10
"-92.92016","32.54904",2
"-82.183916","32.54978",1
"-117.043081","32.552001",1
"-81.924195","32.552055",4
